STOCK_ID,STOCK_NAME
049054,友達凱基43購03
049055,宏達電凱基43購01
049056,富邦金凱基43購04
049057,晟銘電凱基43購02
049058,景碩凱基43購07
049059,京鼎凱基43購03
049060,辛耘凱基43購03
049061,世芯凱基43購10
049062,時碩凱基43購04
049063,材料凱基43購09
049064,瑞祺凱基43購01
049065,緯穎凱基45購02
049066,台虹凱基43購02
049067,台虹凱基44購01
049068,長華凱基43購01
049069,T50反1元大46購04
049070,T50反1元大46購05
049071,臺指2X元大43購03
049072,國企2X元大43購01
049073,國企2X元大45購01
049074,中高息元大43購01
049075,中高息元大45購01
049076,統一元大43購02
049077,東鹼元大43購03
049078,潤隆元大45購02
049079,台積電元大44購17
049080,台積電元大44購18
049081,台積電元大44購19
049082,微星元大43購02
049083,微星元大43購03
049084,微星元大48購01
049086,長榮航統一3C購02
049087,台光電元大43購08
049088,皇昌元大43購07
049089,新光金元大44購03
049090,晟銘電元大43購02
049091,晟銘電元大43購04
049092,京鼎元大48購01
049093,群創元大43購08
049094,群創元大43購09
049095,群創元大43購10
049096,貿聯元大46購04
049097,精銳元大43購03
049098,材料元大43購32
049099,材料元大47購04
049100,材料元大48購02
049101,長華元大43購02
049102,巨大元大43購01
049103,臺股指元大43購65
049104,華碩台新43購01
049105,晟銘電台新43購01
049106,群創台新43購01
049107,台泥富邦43購01
049108,士電富邦43購05
049109,皇昌富邦44購02
049110,皇昌富邦45購01
049111,中信金富邦43購02
049112,聯詠富邦43購02
049113,聯詠富邦44購01
049114,緯創富邦43購06
049115,緯穎富邦43購02
049116,緯穎富邦43購03
049117,世紀鋼富邦43購02
049118,世紀鋼富邦43購03
049119,滬深2X元富48購02
049120,滬深2X元富58購01
049121,華碩元富43購02
049122,華碩元富43購03
049123,新日興元富43購02
049124,世芯元富48購04
049125,貿聯元富43購02
049126,瑞祺元富53購01
049127,世紀鋼元富53購01
049128,元石油國票43購01
049129,統一國票43購01
04912T,台灣50元富39售03
049130,東陽國票43購01
049131,東鹼國票43購02
049132,皇昌國票43購02
049133,三商壽國票43購01
049134,晟銘電國票44購02
049135,貿聯國票43購02
049136,定穎控國票43購05
049137,材料國票43購03
049138,達興國票43購01
049139,達興國票43購02
049140,瀚宇博國票43購01
049141,迅得國票43購01
049142,力積電國票43購01
049143,台虹國票43購01
049144,台虹國票43購02
049145,長華國票43購01
049146,裕融國票43購01
049147,統一國泰44購01
049148,智邦國泰44購01
049149,華碩國泰44購03
049150,聯發科國泰44購05
049151,愛山林國泰44購01
049152,漢翔國泰44購01
049153,新日興國泰44購03
049154,祥碩國泰44購02
049155,台虹國泰44購01
049156,勤誠國泰44購02
049157,世紀鋼國泰44購02
04919T,元黃金國票3A售01
04920T,香港2X國票39售03
04928T,聯發科中信3A售03
04929T,聯發科中信3C售02
04931T,華航中信39售02
04937T,台灣50元富39售04
04940T,長榮元富39售01
04942T,美債2X元大3B售01
04956T,台積電兆豐3A售03
04958T,T50正2富邦39售01
049637,元金反凱基39購01
04967T,新興國票3A售01
04995T,台積電元富39售06
04997T,創意元富39售01
04998T,創意元富3C售03
050071,滬深2X凱基39購01
050073,元金2X凱基39購01
05009T,臺股指元大3C售02
05011T,金像電元富39售02
05026T,臺股指富邦39售03
050300,長榮凱基3A購01
050301,長榮凱基3A購02
050302,長榮凱基3A購03
050310,緯創凱基3A購01
050311,緯創凱基3A購02
050312,緯創凱基3B購01
050313,緯創凱基3C購01
050314,緯創凱基3C購02
05035T,FBNQ2X元富3C售02
05049T,華泰統一39售03
050664,聯發科統一3A購01
050667,華航統一41購01
050668,長榮航統一41購01
05067T,台灣50元富39售06
050767,T50反1富邦3A購01
05076T,台積電中信3C售03
05083T,祥碩國票39售02
05084T,祥碩國票3C售02
05088T,元債2X凱基39售04
05091T,大立光凱基39售04
05099T,臺股指元大39售09
05100T,臺股指元大39售10
05101T,臺股指元大39售11
05102T,臺股指元大39售12
05103T,臺股指元大39售13
05105T,美債2X元富39售02
051079,T50反1兆豐3A購01
05107T,台積電元富3C售05
05108T,宏達電元富39售01
05118T,臺股指群益39售12
05119T,臺股指群益39售13
05120T,臺股指群益39售14
05121T,臺股指群益39售15
05122T,臺股指群益39售16
05123T,臺股指群益39售17
05124T,臺股指群益39售18
05134T,台灣50富邦39售03
05135T,英業達富邦3A售03
05136T,大立光富邦3C售02
05142T,臺股指凱基39售11
05143T,臺股指凱基39售12
05144T,臺股指凱基39售13
05145T,臺股指凱基39售14
051642,光寶科統一39購01
05171T,長榮中信39售02
05175T,台積電第一3A售02
051970,光寶科凱基3A購01
051971,光寶科凱基3A購02
051972,光寶科凱基3A購03
051977,英業達凱基3A購01
051978,英業達凱基3A購02
051979,英業達凱基3A購03
051980,技嘉凱基3A購01
051981,技嘉凱基3A購02
051982,技嘉凱基3A購03
052018,台積電元富47購01
05202T,臺股指群益3B售06
05203T,臺股指群益3B售07
05204T,欣興第一3A售01
05206T,聯發科永豐3A售01
05207T,台灣50中信3C售01
05208T,聯發科中信39售01
05213T,臺股指中信3B售02
05214T,臺股指中信3B售03
052405,台積電第一47購01
05240T,臺股指凱基3B售05
05241T,臺股指凱基3B售06
052664,光寶科統一39購02
052668,聯發科統一3C購01
05266T,群創中信39售01
05267T,材料中信39售01
05268T,臺股指中信3B售05
05269T,臺股指中信3B售06
05270T,T50正2元大39售04
05271T,滬深2X元大39售01
05285T,華碩元富39售02
05293T,鴻海富邦3C售03
05294T,台積電富邦3A售03
05295T,台積電富邦3A售04
05296T,聯發科富邦3A售02
05310T,宏�硈肭�3A售03
053132,技嘉凱基39購01
05319T,臺股指中信3A售01
05320T,臺股指中信3A售02
053427,士紙統一39購01
053621,台光電凱基3B購01
053622,台光電凱基3B購02
053623,台光電凱基3B購03
053759,龍德船統一39購01
05380T,長榮元富39售02
05401T,陽明元大39售02
054155,台耀凱基3B購01
05435T,台灣50中信3C售02
05436T,仁寶中信38售02
05437T,華碩中信38售05
05438T,奇鋐中信38售01
05439T,臺股指中信3B售07
05440T,臺股指中信3B售08
054414,愛普統一39購01
05441T,臺股指中信3B售09
05442T,臺股指中信3B售10
05443T,長榮第一38售01
05444T,裕民第一38售01
05445T,萬海第一38售01
05447T,台灣50凱基38售04
05448T,台灣50凱基38售05
05452T,長榮凱基38售03
054553,台達電第一3B購01
05456T,臺股指富邦38售14
05457T,臺股指富邦39售05
054589,光寶科統一39購03
05458T,臺股指富邦3A售04
054590,技嘉統一39購01
05460T,鴻海元富3C售03
05461T,台積電元富39售09
05462T,台積電元富3C售08
05463T,宏達電元富3C售02
054748,奇鋐統一39購01
054749,奇鋐統一39購02
05474T,智邦中信39售01
054754,材料統一39購01
054755,材料統一3A購01
054759,緯穎統一39購01
054761,世紀鋼統一39購01
05476T,微星中信39售01
05477T,友達中信39售02
05479T,T50正2凱基3B售01
054800,欣興第一42購01
054807,光寶科凱基3B購01
054808,光寶科凱基3B購02
054809,光寶科凱基3B購03
05491T,台灣50富邦39售04
05492T,台灣50富邦3A售01
05493T,T50正2富邦39售02
05494T,長榮富邦39售05
054957,材料統一39購02
05496T,臺股指富邦3A售05
05497T,臺股指富邦3A售06
05504T,臺股指元大3A售10
05505T,臺股指元大3A售11
05506T,臺股指元大3A售12
055088,T50反1凱基39購01
055091,元債2X凱基3B購01
05511T,宏�硌s益39售02
05512T,宏�硌s益3A售01
05513T,宏�硌s益41售02
05515T,聯發科群益39售07
05521T,仁寶中信39售02
05522T,聯發科中信39售02
05523T,宏達電中信39售01
05524T,長榮中信3B售03
05526T,臺股指中信3A售04
055291,仁寶統一39購01
05529T,聯電第一39售02
05530T,宏�眵峇@39售01
05531T,宏�眵峇@39售02
05532T,宏�眵峇@39售03
05533T,華碩統一39售01
05534T,上証2X凱基3A售03
05537T,元債2X凱基39售05
05540T,宏�硈肭�39售02
05541T,宏�硈肭�3B售01
05542T,宏�硈肭�41售01
05543T,宏�硈肭�41售02
05544T,聯發科凱基3B售05
055454,仁寶統一39購02
05545T,聯發科凱基3B售06
05546T,聯發科凱基3B售07
05551T,大立光富邦41售02
055595,台光電第一3A購01
05559T,聯電群益39售02
05563T,臺股指群益3A售13
05564T,臺股指群益3A售14
05565T,臺股指群益3A售15
055663,光寶科群益3A購01
05566T,臺股指群益3B售08
055671,技嘉群益3A購01
05567T,臺股指群益3B售09
055720,元債2X元富42購01
05577T,臺股指凱基3A售27
05578T,臺股指凱基3B售08
055793,金像電統一39購01
055797,亞翔統一39購01
05579T,臺股指凱基3B售09
055803,光寶科群益3A購02
05580T,台灣50兆豐41售02
05587T,健策元富3A售02
05588T,神達元富3A售02
05589T,仁寶統一39售03
055905,技嘉第一3B購01
05590T,華碩統一39售02
05605T,陽明第一39售01
056060,鴻海元富48購01
05613T,大立光凱基3C售02
056193,技嘉群益42購01
056194,技嘉群益42購02
056195,技嘉群益42購03
05644T,陽明國票3A售01
05645T,亞翔國票39售03
05651T,全新群益3B售01
056610,金像電第一39購01
056611,南電第一38購01
056620,仲琦兆豐38購01
056623,中興電統一38購01
056625,精英統一38購01
056626,智邦統一38購03
056629,金像電統一38購01
056632,漢翔統一38購01
056634,創意統一38購03
056635,創意統一38購04
056636,創意統一38購05
056675,臺股指凱基3B購01
056687,技嘉群益3B購01
056703,愛普群益38購02
056706,道瓊反元大38購01
05676T,長榮元富3A售01
05677T,聯發科統一3B售06
056781,凌陽兆豐38購02
056783,美時永豐38購01
056784,奇鋐永豐38購01
05678T,大立光統一3A售02
056792,啟�眵峇@38購02
056796,愛普元富38購02
056809,台達電凱基38購03
056816,技嘉凱基43購01
056817,技嘉凱基43購02
056826,奇鋐凱基38購03
056835,緯穎凱基38購03
056842,光寶科群益3B購01
056843,仁寶群益38購01
056845,宏�硌s益38購01
056847,金像電群益38購01
056851,台光電群益38購01
056853,仲琦群益38購01
056855,聯陽群益38購01
056856,奇鋐群益38購01
056861,智易群益38購01
056862,碩天群益38購01
056865,和碩群益38購01
056866,亞翔群益38購01
056867,啟�硌s益38購01
056869,緯穎群益38購01
056870,緯穎群益38購02
05693T,大立光第一3B售01
056942,玉晶光第一38購01
056947,辛耘兆豐38購01
05694T,南電第一39售02
05695T,友達富邦3B售01
05696T,長榮富邦3B售01
05697T,群創富邦3B售01
057000,聯發科凱基38購04
057019,愛普凱基38購01
057024,長榮太統一39購01
057025,創意統一38購06
057029,辛耘統一38購01
05702T,陽明凱基3A售03
057030,辛耘統一39購01
057044,佳世達群益38購01
057046,微星群益38購01
057048,全新群益38購01
05704T,友達統一3A售02
057053,欣興群益38購01
05705T,長榮統一39售05
057062,材料群益38購01
05706T,長榮統一3B售01
05707T,長榮統一3B售02
05708T,陽明統一39售03
057098,中興電凱基39購01
05709T,陽明統一3B售01
057105,聯電凱基39購01
057107,技嘉凱基39購02
05710T,陽明統一3B售02
057114,欣興凱基39購01
05711T,群創統一3A售02
05712T,臺股指永豐3A售01
057144,FBNQ反元大39購01
057191,香港2X群益39購01
057193,美債2X群益39購01
057200,智邦群益39購01
057214,碩天群益39購01
057219,啟�硌s益39購01
057227,技嘉元富39購01
057252,臺股指富邦39購01
057265,聯電第一39購01
057271,毅嘉統一39購01
057272,群創統一39購01
057273,日月光統一39購01
057274,台耀統一39購01
057275,材料統一39購03
057313,聚陽群益39購01
05731T,長榮群益39售03
057323,飛宏群益39購01
057330,健策群益39購01
05733T,大立光群益3B售07
057355,T50反1富邦39購01
057397,台積電元富49購01
05739T,長榮永豐39售02
057400,漢翔元富39購01
05740T,臺股指永豐39售04
057415,鴻海永豐39購01
057440,光寶科凱基3A購04
057444,台光電凱基39購01
057452,奇鋐凱基39購01
05745T,威盛凱基39售05
057463,緯穎凱基39購01
057496,聯電統一39購01
057497,聯電統一41購01
057499,友訊統一39購01
05749T,萬海統一39售03
057501,聯發科統一39購01
057502,聯發科統一41購01
057503,亞航統一39購01
057504,亞航統一39購02
057507,欣興統一39購01
057508,材料統一39購04
057509,正文統一39購01
05750T,大立光統一39售03
057513,緯穎統一39購02
05751T,創意統一3B售01
05753T,長榮航富邦39售04
05754T,創意富邦3B售01
05755T,滬深2X元大3A售02
057564,晶碩群益39購01
057577,緯穎元富39購01
057579,南電元富39購01
057591,光罩兆豐39購01
057605,光寶科凱基45購01
057607,台積電凱基49購01
057609,金像電凱基39購01
057622,啟�硈肭�39購01
057632,台亞群益39購01
057639,材料群益39購01
057640,啟�硌s益39購02
057648,中環統一39購01
057651,國巨統一39購01
057652,台亞統一39購01
057653,燿華統一39購01
057655,華新科統一39購01
057656,華新科統一39購02
057658,大立光統一39購01
057659,大立光統一41購01
057662,材料統一3A購02
057665,龍德船統一39購02
057666,采鈺統一39購01
057667,東哥統一39購01
057706,臺指2X元大39購02
05771T,長榮群益39售04
05774T,陽明群益39售03
05775T,創意群益41售01
057785,欣興凱基39購02
05778T,奇鋐第一39售02
057799,中華統一39購01
057800,台積電統一39購01
057801,台積電統一41購01
057802,友達統一39購01
057805,長榮航統一39購01
057807,聯陽統一39購01
057808,聯陽統一39購02
057809,創意統一39購01
057810,創意統一39購02
057811,碩天統一39購01
057812,矽力統一39購01
057813,愛普統一39購02
057814,龍德船統一39購03
057816,視陽統一39購01
05781T,長榮凱基39售07
05782T,陽明凱基39售05
05783T,陽明凱基3B售03
057846,愛普富邦39購01
05785T,聯電統一39售03
05786T,長榮統一3B售03
05787T,陽明統一3B售03
057895,大亞群益39購01
057898,國巨群益39購01
057908,聯陽群益39購01
057911,玉晶光群益39購01
057917,穎崴群益39購01
057942,世紀鋼兆豐39購01
05794T,台達電群益39售01
057959,飛宏凱基39購01
057964,聯陽凱基39購01
057976,美時統一39購01
057982,中華統一39購02
057983,鴻海統一39購01
057984,鴻海統一41購01
057990,義隆統一39購01
057991,敦泰統一39購01
057993,瑞鼎統一39購01
057994,碩天統一39購02
057995,全訊統一39購01
057997,聯茂統一39購01
057998,啟�眵峇@39購01
058002,矽創統一39購01
058078,立積群益39購01
058081,穎崴群益39購02
058084,南電群益39購01
058109,辛耘兆豐39購01
058126,凌陽統一39購01
058130,辛耘統一39購02
058131,聯茂統一39購02
058133,樺漢統一39購01
058135,世紀鋼統一39購02
058137,聚陽凱基39購01
058157,智易凱基39購01
058176,華通群益39購01
058194,啟�硌s益39購03
058197,緯穎群益39購02
05820T,美時統一39售04
058218,健鼎富邦39購01
05821T,佳世達統一39售01
05822T,大同統一3A售01
058242,漢翔元大39購01
058257,啟�痐舅j39購01
05825T,SP黃豆凱基3A售01
058261,臻鼎兆豐39購01
058265,台積電永豐39購01
058273,奇鋐第一39購01
058275,中華統一39購03
058278,華通統一39購01
058279,華通統一39購02
05827T,台達電凱基39售02
058281,大同統一39購01
058288,力智統一39購01
058289,元金2X凱基39購02
058293,鴻海凱基39購01
058297,聯發科凱基49購01
058299,漢翔凱基39購01
058302,欣興凱基45購01
058314,啟�硈肭�39購02
05832T,華航第一3A售01
058331,旺宏元大39購01
05833T,長榮航第一39售01
058345,創意元大39購01
05834T,上証2X永豐3A售01
058382,A50正2群益39購01
05839T,大同國票39售02
058400,奇鋐群益39購01
058406,彩晶群益39購01
05840T,長榮統一3B售05
058412,光寶科元富39購01
058415,鴻海元富39購02
058416,金像電元富39購01
058417,技嘉元富39購02
05841T,陽明統一3A售03
05842T,緯穎統一3A售02
058432,T50反1兆豐43購01
058437,裕隆統一39購01
058444,奇鋐統一39購03
058445,健策統一39購01
058446,立積統一39購01
058447,亞翔統一39購02
058448,啟�眵峇@39購02
058449,樺漢統一39購02
05846T,台灣50元富3A售03
058484,T50反1元富39購01
058499,佳世達凱基39購01
058516,亞翔凱基39購01
058517,愛普凱基39購01
058539,裕隆元大39購01
05853T,華城凱基3C售01
058542,台光電元大39購01
058551,大立光元大39購01
058558,創意元大39購02
058566,緯穎元大39購01
058588,聯陽群益3A購01
05858T,臺股指凱基3A售30
058590,玉晶光群益39購02
058602,上銀兆豐39購01
058609,A50正2凱基39購01
058617,鴻海凱基39購02
058627,聯陽凱基39購02
058636,啟�硈肭�39購03
058639,南電凱基39購01
058656,聯發科永豐39購01
058686,亞航統一39購03
058696,矽創統一39購02
058699,東哥統一39購02
058701,美時富邦39購01
058710,裕隆元大39購02
058722,台光電元大39購02
058729,創意元大39購03
05872T,臺股指群益41售03
058732,嘉澤元大39購01
05873T,華城統一39售03
05874T,技嘉統一39售03
05875T,南亞科統一39售01
058760,光寶科群益39購01
058768,技嘉群益39購01
05876T,緯穎統一3B售02
058815,漢翔元富39購02
058826,台積電元大39購02
05882T,香港2X凱基3B售02
058833,台光電元大39購03
058847,創意元大39購04
058911,亞航統一39購04
058915,正文統一39購02
058917,中磊統一39購01
058921,T50反1凱基3C購01
058933,鴻海凱基39購03
058934,國巨凱基39購01
058937,技嘉凱基39購04
05893T,道瓊2X元大3A售01
058943,大立光凱基39購01
058948,嘉澤凱基39購01
058971,元債2X群益39購01
05898T,智原群益39售03
05899T,緯穎群益3B售02
05900T,臺股指群益3A售20
05901T,臺股指群益3A售21
059026,元債2X凱基39購01
05902T,臺股指群益3A售22
05903T,臺股指群益3A售23
059040,聯發科凱基39購01
059048,創意凱基39購01
05904T,臺股指群益44售02
059089,堤維西統一39購01
059095,康舒統一39購01
059099,東陽元大39購01
059105,華通元大39購01
059118,創意元大39購05
059121,嘉澤元大39購02
05912T,臺股指凱基3A售31
059133,堤維西群益39購01
05913T,臺股指凱基3A售32
059149,神基群益39購01
05914T,臺股指凱基44售02
059167,滬深2X元富39購01
05916T,奇鋐統一39售04
05917T,聯詠統一39售01
05918T,文曄統一39售08
05920T,華城永豐39售02
059218,材料凱基39購01
05922T,滬深2X元大39售03
059234,技嘉永豐39購01
059249,定穎控元富39購01
059252,材料元富39購01
059253,材料元富49購01
059286,東陽統一39購01
059287,精英統一39購01
059300,材料統一39購05
05930T,臺股指元大3A售18
05931T,臺股指元大3A售19
059329,材料元大39購01
05932T,臺股指元大3A售20
059335,美費半群益39購01
05933T,臺股指元大3A售21
059363,材料群益39購02
059369,臺股指群益39購01
059370,臺股指群益39購02
059407,東陽凱基39購01
059423,聯陽凱基3A購01
059425,創意凱基39購02
059437,臺股指凱基39購02
059438,臺股指凱基39購03
059439,臺股指凱基3C購01
059474,華新群益39購01
059533,精英富邦39購01
05953T,宏達電統一39售01
059552,長榮統一39購01
059553,長榮統一39購02
059559,材料統一39購06
059560,正文統一39購03
059580,S&P正2凱基39購01
059601,神基凱基39購01
059606,創意凱基39購03
05960T,長榮富邦3C售04
05961T,聯詠富邦39售02
05962T,元黃金元大3B售01
05967T,群創群益39售03
059684,聯發科群益39購01
05968T,臺股指群益39售22
059698,日月光群益39購01
05969T,臺股指群益39售23
05970T,臺股指群益39售24
059715,臺股指群益3B購01
05971T,臺股指群益39售25
05972T,臺股指群益3C售02
059736,美時富邦39購02
05973T,臺股指群益3C售03
059745,FBNQ2X元富3C購01
059746,國巨元富39購01
05974T,臺股指群益46售02
059756,聯發科統一39購02
059757,聯發科統一3C購02
059758,長榮統一39購03
059759,陽明統一39購01
05975T,電子類群益39售02
059760,萬海統一39購01
059761,敦泰統一39購02
059762,瑞鼎統一39購02
059763,碩天統一39購03
059765,材料統一39購07
059766,材料統一39購08
059768,天鈺統一39購01
05976T,電子類群益39售03
059770,致新統一39購01
059782,台泥兆豐39購01
059785,旺宏兆豐39購01
059792,緯穎兆豐39購01
059823,創意凱基39購04
05984T,臺股指凱基3A售35
05985T,臺股指凱基3A售36
05986T,臺股指凱基3A售37
05987T,臺股指凱基3A售38
059885,華通群益39購02
059892,聯發科群益39購02
059901,欣興群益39購01
059902,景碩群益39購01
059908,定穎控群益39購01
059914,緯穎群益39購03
05992T,臺股指元富39售07
05993T,臺股指元富39售08
05994T,臺股指元富39售09
059959,東陽統一39購02
05995T,臺股指元富39售10
059963,毅嘉統一39購02
059964,碩天統一39購04
059965,康舒統一39購02
059966,穎崴統一39購01
059968,元債2X元富39購01
05996T,臺股指元富39售11
059972,台積電元富39購01
05997T,群臺2X永豐39售01
059985,台積電永豐39購02
059986,技嘉永豐39購02
060006,裕隆凱基39購01
060029,緯穎凱基39購02
060055,燿華統一39購02
060058,碩天統一39購05
060059,天鈺統一39購02
060074,台積電元富39購02
060079,晶心科元富39購01
060084,元日2X元大39購01
060130,元日2X群益3A購01
060131,元金2X群益3A購01
060138,友達群益39購01
060139,聯發科群益39購03
060152,龍德船群益39購01
060154,T50反1第一39購01
060160,技嘉永豐39購03
060174,元日2X凱基3A購01
060208,T50反1群益39購01
060210,東元群益39購01
060305,台積電統一39購02
060310,立積統一39購02
060311,立積統一39購03
060312,晶心科統一39購01
06031T,電子類元大39售03
06032T,電子類元大39售04
06033T,金融類元大39售03
060353,貿聯兆豐39購01
06035T,臺股指凱基39售20
060363,臺股指中信39購02
06036T,臺股指凱基3C售02
060371,東元凱基39購01
060377,技嘉凱基42購01
06037T,臺股指凱基3C售03
06038T,臺股指凱基46售01
060404,臺股指凱基39購05
06042T,滬深2X凱基39售06
06043T,國企2X凱基39售01
060453,香港2X群益39購02
060454,A50正2群益39購02
060456,SGBR2X群益39購01
060479,上海銀群益39購01
060487,T50反1元富3C購01
060492,台積電元富3C購01
06050T,電子類凱基39售01
06051T,金融類凱基3B售02
060546,台達電統一39購01
060547,創意統一39購03
060548,晶睿統一39購01
060556,技嘉永豐3C購01
060564,SGBR2X凱基39購01
06057T,國企2X群益39售02
060588,上海銀凱基39購01
06058T,友達群益41售01
060604,台積電元富39購03
06060T,群創群益41售01
060617,寶齡群益39購01
060643,龍德船群益39購02
06066T,上証2X元大39售02
06068T,SGBR2X元大3A售02
060729,慧洋富邦39購01
060741,台積電凱基46購01
06074T,上証2X國票39售02
060757,材料凱基3A購01
060763,晶碩凱基39購01
060768,燿華兆豐3A購01
060771,瀚宇博兆豐3A購01
060776,技嘉永豐3A購01
060798,台積電元大39購03
060803,聯發科元大39購01
060813,天鈺元大39購01
060828,東哥元大39購01
06082T,臺股指國票39售03
060836,鴻海元富41購01
060837,華航元富3A購01
06083T,臺股指國票39售04
06084T,SGBR2X凱基3B售03
060857,技嘉群益3A購02
060861,聯發科群益3A購01
060869,奇鋐群益3A購01
060871,聯詠群益3A購01
060876,GIS群益3A購01
060879,明基材群益3A購01
06090T,台積電統一3C售04
060918,貿聯富邦39購01
06091T,上証2X元富3A售03
060924,力智富邦39購01
060946,智伸科統一3A購01
060947,伊雲谷統一3A購01
06094T,台積電元富3A售04
060953,元債2X凱基3A購01
06095T,台積電元富42售03
060965,聯發科凱基39購02
060985,台積電元富4A購01
060986,技嘉元富4A購01
06098T,元債2X元大3B售03
060991,康舒元富3A購01
06104T,亞力群益39售01
061055,臺指反群益3A購01
061064,汎德群益3A購01
061066,鴻海群益3A購01
061085,力智群益3A購01
061098,微星富邦39購01
061100,長榮富邦39購01
061101,華航富邦39購01
061102,大立光富邦3A購01
061106,臺股指富邦3A購01
061109,中鴻兆豐3A購01
06110T,零壹群益39售02
061111,世紀鋼兆豐3A購01
061129,臺股指永豐39購01
06112T,緯創群益39售02
061136,台積電統一3A購01
061137,台積電統一3A購02
061138,台積電統一41購02
06113T,海華群益39售02
061143,台勝科統一39購01
061144,旭富統一3A購01
061145,旭富統一3A購02
061152,台積電元富3A購01
061154,欣興元富3A購01
061155,中磊元富3A購01
061156,四維航元富3A購01
06115T,緯穎群益42售02
061164,臺指反凱基3A購01
061184,中工凱基3A購01
06118T,英業達中信39售01
061204,臺股指凱基3A購04
061205,臺股指凱基3A購05
06123T,台積電國泰39售04
061261,聯發科群益39購04
061268,奇鋐群益3A購02
06129T,威盛元富3A售03
061326,敬鵬統一3A購01
061333,全新統一3A購01
061334,一詮統一3A購01
061336,健鼎統一3A購01
06133T,緯創統一39售04
061340,合勤控統一3A購01
061341,亞翔統一3A購01
061342,矽格統一3A購01
061344,晶心科統一3A購01
061345,志超統一3A購01
06134T,緯創統一3B售02
061351,大亞凱基39購01
061354,裕隆凱基39購02
06135T,緯創統一3C售04
061381,香港2X永豐3A購01
061414,中502X元富3A購01
061415,永續息元富3A購01
061416,台泥元富3A購01
061417,宏泰元富3A購01
06141T,緯創凱基39售10
061420,華碩元富3A購01
061424,健鼎元富3A購01
061426,大聯大元富3A購01
061427,鼎基元富3A購01
061447,台積電元大39購04
061468,偉訓元大39購01
061494,鴻海群益3A購02
061539,至上兆豐3A購01
061564,敬鵬統一3A購02
061567,全新統一3A購02
061570,同欣電統一3A購01
061571,志超統一3A購02
06157T,臺股指中信39售16
061587,台積電凱基39購01
06158T,台積電統一3C售05
06159T,訊芯統一39售01
06160T,英業達富邦39售03
06165T,玉晶光國票38售03
06166T,臺股指富邦38售20
061691,愛普富邦39購02
06169T,滬深2X元大3A售03
061736,愛普元大39購01
061743,至上元大39購01
061785,材料凱基39購02
061802,矽統統一3A購01
061803,矽統統一3A購02
061804,正崴統一3A購01
061808,文曄統一39購01
061809,文曄統一39購02
061810,文曄統一3A購01
061812,日月光統一3A購01
061815,亞翔統一3A購02
061839,大立光富邦39購01
06184T,台積電兆豐3A售05
061853,臺股指永豐39購02
06185T,晶心科群益38售03
06186T,緯穎第一3A售02
06189T,宏達電凱基3B售01
06190T,元晶凱基38售01
061931,文曄元大39購01
061944,FBNQ2X元富41購01
061950,美債2X元富3A購01
061951,敬鵬元富3A購01
06195T,台積電永豐39售06
06196T,聯發科永豐39售04
06198T,臺股指富邦3A售07
06200T,臺股指元富39售15
062014,SGBR2X元富3A購01
062028,中砂統一3A購01
062029,華新統一3A購01
06202T,國企2X國票38售04
062030,喬山統一3A購01
062031,華碩統一3A購01
062035,矽統統一39購01
062036,偉詮電統一3A購01
062037,晶豪科統一3A購01
06203T,FBNQ2X國票38售02
062040,文曄統一3A購02
062041,文曄統一3A購03
062042,文曄統一3A購04
062043,文曄統一3A購05
062045,大聯大統一3A購01
06204T,群臺2X國票38售01
06205T,道瓊2X國票3A售01
06206T,川湖國票38售03
06207T,台積電國票38售06
06209T,材料國票38售02
06210T,臺股指國票39售05
06211T,台灣50元大39售05
062123,彩晶群益3A購01
06212T,台灣50元大39售06
06213T,台灣50元大39售07
06214T,FBNQ2X元大38售04
06217T,臺股指元大39售20
062185,大立光永豐3A購01
06218T,臺股指元大39售21
06219T,臺股指元大39售22
062200,台積電第一44購01
06220T,臺股指元大39售23
062210,台積電凱基39購02
062211,台積電凱基39購03
06221T,臺股指元大39售24
062231,聯詠凱基3A購01
06223T,川湖國票38售05
062241,台積電統一3A購03
062244,碩天統一3A購01
062245,正文統一3A購01
06224T,華邦電國票38售03
06225T,神基國票38售03
062266,慧洋元大39購01
06226T,嘉澤國票38售01
06227T,富鼎國票38售02
062287,鴻海群益39購01
06229T,川湖元富3A售03
06230T,台積電第一3C售02
062316,台積電中信3A購01
062322,臺股指中信39購03
06232T,台灣50凱基39售02
06233T,FBNQ2X凱基39售02
062345,偉詮電永豐3A購01
06234T,台積電凱基38售14
062356,文曄元富3A購01
062360,華孚元富3A購01
062361,SGBR2X統一3A購01
062364,偉詮電統一3A購02
062365,飛宏統一3A購01
062366,神基統一3A購01
06236T,敦泰凱基38售02
062372,華孚統一3A購01
062373,華孚統一3A購02
062374,華孚統一3A購03
062375,華孚統一3A購04
062376,華孚統一3B購01
062377,華孚統一3C購01
06237T,臺股指凱基38售15
062381,鴻海凱基3A購01
062386,台積電凱基4A購01
06238T,臺股指凱基39售21
062396,長榮航凱基3A購01
06239T,臺股指凱基39售22
06240T,臺股指凱基39售23
06241T,臺股指凱基3A售40
06242T,臺股指凱基3A售41
062439,大立光富邦39購02
062459,聯發科元大39購02
06246T,川湖永豐39售05
062485,鼎基元大39購01
062487,聯發科第一39購01
06248T,金像電永豐38售03
062496,矽統永豐3A購01
062517,矽統統一3C購01
062519,長榮統一3A購01
062520,陽明統一3A購01
062521,萬海統一3A購01
062523,創意統一3C購01
